date,chrome-version,chrome-interop-2021-aspect-ratio,chrome-interop-2021-flexbox,chrome-interop-2021-grid,chrome-interop-2021-position-sticky,chrome-interop-2021-transforms,firefox-version,firefox-interop-2021-aspect-ratio,firefox-interop-2021-flexbox,firefox-interop-2021-grid,firefox-interop-2021-position-sticky,firefox-interop-2021-transforms,safari-version,safari-interop-2021-aspect-ratio,safari-interop-2021-flexbox,safari-interop-2021-grid,safari-interop-2021-position-sticky,safari-interop-2021-transforms,interop-version,interop-interop-2021-aspect-ratio,interop-interop-2021-flexbox,interop-interop-2021-grid,interop-interop-2021-position-sticky,interop-interop-2021-transforms
2021-04-23,91.0.4472.19 dev,968,932,944,880,756,90.0a1,982,984,913,869,738,123 preview,951,892,925,753,681,-,951,887,863,575,618
2021-04-24,91.0.4472.19 dev,968,932,944,880,756,90.0a1,982,984,912,869,738,123 preview,951,892,925,753,681,-,951,887,862,575,618
2021-04-26,91.0.4472.19 dev,968,932,944,880,756,90.0a1,982,984,913,869,738,123 preview,951,892,925,753,681,-,951,887,863,575,618
2021-04-27,91.0.4472.19 dev,968,932,944,880,756,90.0a1,982,984,913,869,738,123 preview,951,892,925,753,681,-,951,887,863,575,618
2021-04-28,91.0.4472.19 dev,968,932,943,880,759,90.0a1,982,984,913,869,739,123 preview,951,892,925,753,681,-,951,887,862,575,618
2021-04-29,91.0.4472.19 dev,968,932,943,880,758,90.0a1,982,984,913,869,739,123 preview,951,892,925,753,681,-,951,887,862,575,618
2021-04-30,91.0.4472.19 dev,968,933,943,880,758,90.0a1,982,985,908,869,739,123 preview,951,892,925,753,681,-,951,886,863,575,618
2021-05-01,91.0.4472.19 dev,968,933,943,880,758,90.0a1,982,985,906,869,739,123 preview,951,892,925,753,681,-,951,886,862,575,618
2021-05-03,91.0.4472.19 dev,955,933,943,880,758,90.0a1,982,985,906,869,739,123 preview,938,892,925,753,681,-,938,886,862,575,618
2021-05-04,91.0.4472.19 dev,955,933,943,880,758,90.0a1,982,985,908,869,739,123 preview,938,892,925,753,681,-,938,886,863,575,618
2021-05-05,91.0.4472.19 dev,955,933,943,880,758,90.0a1,982,985,908,869,739,123 preview,938,892,925,753,681,-,938,886,863,575,618
2021-05-06,91.0.4472.19 dev,955,933,943,880,760,90.0a1,982,985,906,869,739,123 preview,938,892,925,753,683,-,938,886,862,575,619
2021-05-07,91.0.4472.19 dev,955,933,943,880,760,90.0a1,982,985,907,869,739,123 preview,938,892,925,753,683,-,938,886,862,575,619
2021-05-08,91.0.4472.19 dev,955,933,943,880,760,90.0a1,982,985,907,869,739,124 preview,945,892,927,753,683,-,944,886,865,575,619
2021-05-09,91.0.4472.19 dev,955,933,943,880,760,90.0a1,982,985,908,869,739,124 preview,945,892,927,753,682,-,944,886,866,575,618
2021-05-10,91.0.4472.19 dev,955,933,943,880,760,90.0a1,982,985,907,869,739,124 preview,945,892,927,753,683,-,944,886,865,575,619
2021-05-11,91.0.4472.19 dev,955,933,943,880,760,90.0a1,982,985,908,869,739,124 preview,945,892,927,753,683,-,944,886,866,575,619
2021-05-12,91.0.4472.19 dev,954,933,943,880,760,90.0a1,982,985,908,869,739,124 preview,941,892,928,753,683,-,941,886,867,575,619
2021-05-13,91.0.4472.19 dev,954,933,943,880,760,90.0a1,982,985,908,869,739,124 preview,941,892,928,753,683,-,941,886,867,575,619
2021-05-14,91.0.4472.19 dev,954,933,943,880,760,90.0a1,982,985,907,869,739,124 preview,941,892,928,753,683,-,941,886,866,575,619
2021-05-16,91.0.4472.19 dev,954,933,943,880,761,90.0a1,982,985,908,869,740,124 preview,941,892,928,753,683,-,941,886,867,575,619
2021-05-17,91.0.4472.19 dev,954,933,943,880,761,90.0a1,982,985,907,869,740,124 preview,941,892,928,753,685,-,941,886,866,575,621
2021-05-18,91.0.4472.19 dev,954,933,943,880,761,90.0a1,982,985,907,869,741,124 preview,941,892,928,753,685,-,941,886,866,575,621
2021-05-19,91.0.4472.19 dev,954,933,943,880,761,90.0a1,982,985,907,869,741,124 preview,941,892,928,753,685,-,941,886,866,575,621
2021-05-20,91.0.4472.19 dev,954,932,943,880,761,90.0a1,982,984,907,869,741,124 preview,941,892,928,753,685,-,941,886,866,575,621
2021-05-21,91.0.4472.19 dev,954,932,943,880,761,90.0a1,982,984,908,869,741,124 preview,941,892,928,753,685,-,941,886,867,575,621
